"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0749354005168","24.2062994102146","-12.6889970663142","-10.5862161335669","-5.83058906140768","-17.4504478273952","-11.6541025421352","-14.7356521315811","-11.1500613661097","-8.27513601062892","-12.9647565692072","-8.75380822208585","-2.8695128126331","3.00344808123041","3.8801686882654","10.8658734398246","14.7249605431058","15.244899839754","15.3119128387438","3.16887840183394","1.69940622264701","0.0846015358188323","3.21020668069","1.27642928272926","2.36696097190209","8.97255533967062","10.2421835245975","7.65145498512865","8.71242036277268","3.99597800615583","9.7049992343781","15.1068673835716","21.4178020044441","20.4849016335781",
"American Samoa","ASM","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","31.2688094378235","30.7254623044097","29.0123109786947","30.005719336557","31.3114676956379","31.1718547900319","29.5000615182709","31.2534491004746","29.6655140538875","31.8922879648287","32.7534818186745","31.6622495231962","31.0092484511089","30.9682469591747","32.0477776121134","27.3338385539463","26.3422476574404","25.8500077958526","24.3368012259778","25.9909223345937","26.8753621465821","26.1840378051982","26.1918571591038","22.2834637355211","24.8669820724123","25.8366135463243","24.6834690943939","24.2797678495352","26.6129976400417","28.1934940805909","27.6748628006217","24.6833858214633","22.0969570969571","22.8994505086341","24.0149844519167","24.0312516386136","24.3358306441398","25.1300153593274","24.7664788541172","23.7055871033938","24.0957092024133","23.4790119338085","24.4116566152772","23.8499678748064","24.379085950637","24.7449326916219","25.6525458065097","25.860978142794","26.0541237965496","27.6454467549414","25.8555786071231","27.4876829233046","27.5382511804192","26.5540038158529","26.4183881655665","24.7419443221594","23.0315927122879","24.4859201606686","24.6983651322308","25.5230909779035","25.8167004177804","26.7481597183269","29.0095947825393","28.3473540348189",
"Austria","AUT","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","30.9351229992065","30.6597606687838","31.4411762729842","31.454977679018","30.9904111014606","26.8177456900636","25.9396787623704","25.2415844742503","26.4529577496574","26.9433624507827","26.2490150240998","24.8187308239847","24.2472721348042","23.0322298888497","24.0801998743194","23.9769913211639","24.5610895793575","24.7057381813616","25.4534594592173","26.1042130806659","26.381114969785","26.6894609604098","25.664151892123","24.9172912053699","25.1012982828568","25.7106797604629","25.0647806317082","25.8561459269808","26.3190084519506","26.8524036549494","27.1038464561507","27.0232924697464","27.7799842489104","26.9582247514673","27.291707272061","26.9954322628597","27.6947519514933","29.4091305849847","29.0106303010562","26.1015237541936","26.0837024086936","26.9258148612224","26.8101627278057","26.5553809796504","27.0722023189825","27.655815009398","28.1903273749275","28.1051975284285","28.9322772208836","29.2370143174452","29.1003584398934","28.5365647552626","28.5028153940611","27.2979126254659",
"Azerbaijan","AZE","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8090040927694","29.8091317365269","18.4415261094168","4.16815286624204","-1.08545503069122","2.85874964851439","0.300080509404962","12.9215084064212","4.83927221996163","8.61169240549919","20.4383120323859","24.8570246068177","24.6944329896907","27.6484992653747","31.2876603127711","47.4569774406069","54.3571497156757","56.9383473493062","58.069322224769","46.1199668553291","49.7560343812551","52.6137629123306","50.0030140454518","47.8137568320099","43.6765112066438","30.9016182420007","28.4594837915307","31.0721973106921","35.3929231383909","31.3698315672766","22.8951984138466","33.7692268076633","44.99513706897","32.7756888919601",
"Burundi","BDI","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","5.35714006924184","5.17241104127728","4.09835960379317","-0.751877987126771","7.38255471117761","3.58026715963981","4.5515459644663","5.76629703224152","5.11852776044916","5.85291113381001","3.59855172770974","1.87174839651595","-0.158830121229521","2.99526587860448","-1.7282406811453","-3.14604843647727","6.16202463568762","11.5006229935347","5.5181781599882","6.35671859447041","-0.596916475184656","4.11183041293734","-2.2380743502577","7.12462000039739","6.32253260106117","4.10099019388865","1.05160931771634","6.61864281422563","1.67259508831039","3.26517853606649","-5.36522968052074","-4.17799469556107","-10.089472302158","-6.23892563067164","-11.2358663323216","-7.98850431849288","-1.72327407829723","1.49241540256709","-4.66891554222889","-2.50329380764163","-7.13464559061923","-6.13738272271558","-8.35356084580785","-6.74469399158613","-7.32352447772151","-4.49639311264943","-9.28702954424002","-10.0135493320411","-12.7910162473792","-3.62514139800475","-2.93962088677262","-9.05423733141718","-7.9750542060895","-13.7808995793017","-11.3999549342784","2.15970804918369","-1.0372463218545","-1.38113146455067","-4.1249537121259","-4.5534199999926","-6.22872000041902","-5.7054599997306","-4.98624295897168","-6.07909868503064",
"Belgium","BEL","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","32.0303887974049","30.6234112755863","30.1524641029837","29.4830956325854","29.7383742958669","26.2695155656496","26.2875965091447","24.8754864866304","24.3443876353986","22.8733387041678","22.4294134659697","19.633834473232","19.164589018548","18.9798306287794","20.1537572698695","19.8930339712173","20.8978998795452","21.3918876556915","24.0553808966363","25.3327481120886","25.587505398396","24.3481413306212","24.8960409179565","25.0444740411097","25.5827693532239","25.6409476785259","24.8027529421976","26.1845636910061","25.9882264841345","26.6451403092598","26.6476165512894","26.2809035053639","26.3248478806862","26.3221718903472","27.5612097175491","27.7176703728838","28.0130339241861","28.7384366808694","26.6095624903516","24.0801541634159","23.8882905740079","24.2567698511982","23.3028789108688","22.9581494732985","23.4797261841528","24.0091640235069","24.3601434042427","24.3165649993956","24.239997318777","25.1450583789712","25.5121876852422","26.3113825611158","25.4760589952579","24.7301032364134",
"Benin","BEN","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","5.43301937984522","5.72028516437085","3.8130672437261","2.81799482901286","2.11027617216631","1.13935727085195","-0.571221503409958","-0.281284751141994","2.63271136301964","3.00790157734332","2.30763527755248","0.238831347022525","0.947892703520367","2.78778020429504","3.05322367910197","0.417353675484586","-1.38507805439711","-0.8509416207552","-1.95626388947951","-0.483227920847935","-6.34902451155494","-12.3516201345836","5.28915323555864","-0.491920392359639","1.4277658455624","-4.05600579850628","-2.47512762316833","-2.75614021503802","-2.6461223862876","0.507631319123497","6.70278029551329","5.13829998227546","3.35865903843551","5.60510343236548","10.0557862123865","12.3575121375958","14.0309996345749","14.1854960114179","12.7474108887209","9.85435616333044","9.8708759019267","9.23271627885844","10.5185058688766","10.8361560382731","12.3427216840029","9.95739440709404","9.21462072765865","11.3487841350676","10.2465037374036","10.0190193366306","10.3213311455577","10.9448410079114","12.333042780336","14.802808571661","16.8509961348204","13.4164555860299","16.4986874092642","16.895014834169","19.1397797724235","21.2095226507401","20.5455509865888","22.633369836272","28.8986933774074","31.5075078699938",
"Burkina Faso","BFA","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","4.43527836768876","5.24765103409093","5.49201163153703","5.66773969538446","7.71076089139214","8.71109744591017","8.04693346269339","5.67696585520423","6.06131668252685","5.8255411498679","6.60223296041296","7.80615659740442","9.97079636575473","11.8817657024021","17.7056188355436","8.73274269172698","12.3204297277602","5.12518904160895","5.9613171759027","3.26629252303414","0.558794169958956","-0.305018388957042","2.7047599033592","3.60951488837365","4.45423955236005","1.84865350132501","0.155990776142465","2.50033909263351","2.65662095636269","5.51297945698709","5.42413385690497","8.34447313255912","8.62137691380445","7.7373999931991","16.3401879252654","11.4589831618101","7.89162348738204","11.6004215955538","8.85097936289285","-1.25030317959463","-2.86280793253992","-0.0241074115119022","-0.130106710683566","3.53190827123492","1.80033481084237","3.07511872183235","2.93219028202067","5.16845192523476","5.64529957059951","7.27199031308105","13.9488931730106","17.0172597414942","16.6105557514123","13.8280346097849","14.3026950062777","12.532809477663","14.7343047574641","15.6978276583482","17.3012914791967","17.8645664537251","19.9754701680082","18.6816898223168","16.143389662207","15.4461263286508",
"Bangladesh","BGD","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","7.58369617695596","6.81176621780804","11.9290662436654","8.18283546252677","7.88172288999781","7.77239434824173","6.64935697242339","7.41912825505805","10.8792788286193","8.98902732457442","7.15028576904958","3.79173008158212","-3.36013234554612","3.39616905461008","0.727387087060455","0.942437470324694","-2.97874935154212","6.18252353099515","1.6236099080954","1.5152475451925","2.05072776616318","14.838914410058","14.7809152347885","12.0487773398567","6.77707755046816","14.5143887065615","15.2112378505896","14.0984468409097","13.778707650751","15.2832633216184","15.9062894594418","14.573179006306","13.8644106917581","12.299283606774","13.1038511202448","13.1267900245844","16.4203873568314","17.1400250093202","18.6357108516771","18.727721392615","20.0187781607235","20.6315023495128","20.8389387311458","20.1856223095876","21.1879131945713","21.0557137508456","21.4366132360074","20.7473837981359","19.1894120463407","20.3324135783051","20.8100238508802","20.622083666729","21.2237626301603","22.0360943763656","22.0899423253133","22.1584701382232","27.2702594650377","27.0657510332541","26.451181304251","26.8843815799705","27.0776024521795","25.3418177994534","25.2243941687277","25.7595140795099",
"Bulgaria","BGR","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","30.9666162614866","36.6036379322741","35.1959466446076","33.5822046916611","35.0883618716235","31.790472859584","32.4400560077621","31.0667838264721","34.0870150292997","31.3712758216437","21.9794406771446","26.8577745025792","14.0488047808765","7.65406490465038","8.77530441400305","27.1451158874856","12.3306291918346","22.4160202543489","25.5460933200474","15.2683135875123","13.738152838341","12.0323378865144","12.5540173047927","11.8941797746056","12.2827346915802","13.0845919496763","14.9646298205753","14.7837446929252","17.1911095533877","20.2832752801546","19.3335361172415","21.516494105316","18.608311661358","20.4472852151089","20.3610787262509","21.8361218615061","23.8787791923978","24.1636122571332","23.7815464139391","24.0304676088047","22.6577666023255","23.1801606576228","23.800845893158","23.85207661042",
"Bahrain","BHR","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","60.4199707109263","58.4313919911614","54.6923962295476","53.9039622939146","51.8256610031584","53.8972029755855","47.6935191763746","47.6073325525401","45.511322191622","43.4073062438977","44.9284925258177","27.8523114165623","27.0543885669016","30.9176443326021","35.6598058551971","35.0299338943173","35.0225377994149","35.8150033893937","31.5258704967092","32.9990090099129","39.1272577876249","35.9046532643961","37.2312290000998","39.7703722025969","36.9929173256534","46.2098450428364","52.561517378363","56.2871459204355","54.2204131453456","45.1121595126595","48.1056250341054","49.0980554626989","48.5828207790825","45.8151989727597","45.633130826718","39.6749956659547","40.9568122166547","44.1417941655628","45.5091426282267","46.3952524986849","42.7434610146976","46.84147872612","49.612205678838","46.2894846655581",
"Bahamas, The","BHS","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","29.0182328190743","26.4896684286401","21.4950060102644","25.7919568636262","23.8555906063793","27.7006906164861","28.8838873499538","21.6304933614228","24.6908271078048","24.3356926188069","24.3146619128468","","23.9128020901372","24.3152242577385","19.9118656706823","21.6596976519781","20.4453428201811","19.7993249463025","18.0487022455526","16.0401773344417","30.6088093538586","29.9422527007765","32.8046934682653","33.4548385618965","29.8122226590349","33.7203698615947","32.371599386252","31.49197872183","30.8188121429007","28.2293638889572","29.4870949696469","27.5603268098043","26.7358314399176","25.8005340855963","23.2715519167465","23.3452109995896","23.2007156736374","23.2328847012511","23.8992794660681","24.0057555916936","20.7057458301666","21.7243456617892","26.1412701095558","16.0380390030327","14.4244386000405","20.6616729088639","19.5850333019493",
"Bosnia and Herzegovina","BIH","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.4700249173363","-24.4854802898575","-21.0383938169984","-20.5853134497637","-16.0217000124546","-14.4291185754979","-9.56989501852471","-7.07638684588877","-7.29286752109664","-7.8802995843252","-6.89044575624399","-6.31963761408048","-8.15398109618709","-6.47729801020615","-5.75531454979399","-1.27562926782864","1.75554322378858","4.33377930137878","6.98683362712079","8.30311316687698","7.31867294326819","12.4815370739285","13.8845162181596","12.2971218843328",
"Belarus","BLR","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8683602771363","33.3333333333333","33.695652173913","25.2791878172589","20.0977912662283","20.3619350427914","19.4439086942697","22.6181064798408","22.2886204161154","21.8530738279164","23.6108738969542","20.822851885496","19.479461173833","21.4903404367042","25.6704099472313","27.2268166246844","29.3171180945412","29.665734578085","31.5177963307107","27.6905060337966","28.333542563963","37.8461162915589","38.381681931906","35.3138304891168","33.4181362389705","32.2010899788678","29.837070427282","29.8908726406173","30.7071615434925","29.1935100792685","30.7999545821895","32.3124848059973","29.3402532246659","27.2004249878413",
"Belize","BLZ","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","50.6308012820513","48.0497020134228","45.9967905853953","49.0493314896052","54.6300361632512","50.7733910546467","55.1533430176565","55.8144258959849","55.6478565666153","56.3514705762574","55.862195010509","54.7814436442807","29.1921005385996","31.0619645347679","27.6188009840735","26.8054453330078","25.1336898395722","17.6780398442867","16.5142549757934","18.4203949012747","22.2934410395996","18.5283083219645","16.3218575503154","15.9599663839866","18.7636078095442","21.0820705786637","25.7769537755711","25.7219846523344","23.3710966703088","21.7944921527983","21.2636764621642","22.0601516105197","22.0173876610454","20.0590333292338","20.9400210452473","21.4336198445088","20.9222390857959","20.6415743723249","18.7833860242015","19.4406062889922","19.7934258511393","20.4313069343744","20.2058523904872","21.402135741885",
"Bermuda","BMU","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3679256061398","36.4658748543212","37.1333363017835","37.8493868311764","38.1678762105573","38.8424385693919","39.0507645678328","39.1879888820377","39.4953651250205","39.5676143148786","39.5286030630681","40.6178211614816","40.9229200892184","40.1181571416289",
"Bolivia","BOL","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","7.34538959589194","4.26929392446634","5.98836117889994","6.48535564853557","12.440043323534","11.7409470752089","11.0188679245283","10.7807105468315","13.7558869701727","14.3969576240493","16.6114881642112","13.8368162261832","17.2308612440191","19.8084836973726","23.0761909294246","16.7442537096305","16.9718477326358","16.2865239002183","17.1817238903221","17.6100210619665","18.8793715564584","16.3634727471584","15.2846481132734","17.5159428366705","17.5065988474973","15.6713814849033","9.17559142080068","9.1463367603667","9.6094204382094","10.9293041193761","11.3826284000574","10.0914935846421","7.68500063096194","7.2581803355058","8.83696767407556","10.6088592093738","11.5446710599627","11.3835122527205","10.7227185427912","8.36539408856868","9.09519361914998","8.98491049504057","10.2133231876669","12.4657049283531","15.8342180959689","17.7079662634327","22.8709112097869","22.7160569133883","24.4988312329064","19.7894367095917","23.8703044907855","25.5185607113124","27.0566240728533","25.9717784093659","22.3555034544715","14.0850237397874","13.6323383997964","15.3239223104584","15.4639780723799","13.4122287404883","10.8200464559493","13.4200393057521","14.0840769140835","12.2231996364415",
"Brazil","BRA","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","28.4217155123035","30.5855399342513","15.3333294709392","20.1092541000767","18.3550382847929","24.5429198248527","24.1471421732264","18.2404606869042","18.4391018515417","21.8193536807964","20.1218371997876","18.8413040480198","19.4425950079729","26.0381158804892","22.9328756787715","26.1516182043792","20.9734125428177","21.4807883972997","21.580450580324","19.4119973630019","21.8807585287577","21.0436019850337","17.3881794239108","13.273497172933","12.7277422929435","20.0261873755386","17.9900169158617","22.6723821301144","22.7558685799778","30.3711286982834","21.4065852130648","20.5319643034867","21.4177884756399","22.2535786792449","22.4969560044183","15.3656364236083","15.09177426634","15.155075510892","15.7871676557278","15.5371897964418","16.639453920352","16.5489966128796","18.2919026240197","19.0778710891073","21.3258388924824","20.6057467700246","20.5234066151086","21.1820648214987","21.4298144650148","18.3929016981688","20.7603129999714","21.0568913019933","20.0580299059559","19.3922709274612","17.8868905803525","16.2583827711024","15.3692229725419","15.3437889635667","15.4888372464232","14.872371319442","16.7208460737145","20.0844150058887","18.533684474771","18.4525995998623",
"Barbados","BRB","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","88.6421911685344","86.7562228819929","90.9245596516699","91.8040299221273","92.8253263619156","93.2896261174974","93.0262537292035","93.6078982517019","92.5817915378515","89.9112883677786","","","","","","69.4835572319491","71.7286633112286","70.9029837896984","64.1348215005949","57.3892864602145","58.3872160576247","61.02251015229","57.3557458859846","57.013758489363","48.815418762087","53.9818337921243","58.2251183077125","53.3938112907217","55.9251073515053","58.3008058824054","60.875234850942","67.5023500912096","69.4152304377816","64.4780769815531","71.7897686023639","61.5845513332718","63.1352159991718","68.497838872145","67.8005556161236","64.5729936991776","63.0734636427907","55.1527382522053","52.6264494078455","53.0471613221932","56.3257348568546","54.4865593352139","50.7874169947765","52.6810843702843","56.6204945096129","49.6183323940528",
"Bhutan","BTN","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3396509816565","19.325963932544","10.6104664842368","23.9597277587248","34.0034687208432","35.31169725047","22.564231137478","12.7145209004816","10.6717690284289","11.1938029123442","36.0188521842934","40.7851351979124","44.1300956779559","42.7217491425788","37.9775091107462","36.2837445516224","43.2805953984078","40.7019811937999","35.4051989995718","33.5594229860034","36.6968763416814","41.2707945667095","46.9799192794742","43.8305178868511","36.9563809851952","29.8641319553173","34.2603027482349","34.2721834416606","32.6552354118864","32.8768478039762","23.3714923642597","25.2036291253747","21.2052927000373","",
"Botswana","BWA","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","-10.0340661316271","-9.97478237572984","-9.61167072446439","-9.64744224967519","-7.52201864675357","-5.64024390243904","0.13550135501355","-0.713444868547783","-9.1578947368421","8.46084608460846","9.06453952139231","22.0264317180617","27.7734067663257","27.7663027441723","24.0201971627795","21.7018846373501","17.8361669242658","15.0558842866535","19.899785254116","26.0924872792577","26.6690922321266","21.5804117974402","22.9462705133726","28.9069487109694","32.2926042022284","38.0537023503619","40.6874546218809","42.1882103348992","50.1768063195335","49.1965140700566","42.6304706941658","39.710817677132","37.0271722356223","36.6611426935991","33.1397687719728","30.5142517271355","38.4445451104258","36.365521230044","33.0176842521241","39.8818677202363","41.7752252725112","42.0586978690759","40.2455253370525","39.4146226801343","39.6813800402917","42.4925145913255","38.961506414884","37.455090565235","30.9759417634861","19.8813026078738","26.450674086574","31.1474352965362","22.1682587995572","22.3682266277503","28.436214219549","22.3628438340472","30.8257173531708","29.0798992924936","27.4342985274564","24.1051240868736","15.313498531137","25.1674997830544","31.5342600961548","28.1126099001731",
"Central African Republic","CAF","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","8.72727349818173","11.9205007960182","10.1639354549851","8.51732975350587","9.77010172909429","10.8401056910569","6.95876030927835","1.24072456575682","10.9001886641112","6.10188687914462","8.35982049150564","11.1243769546158","9.55522297604125","12.9769782283422","-0.0974665862697988","-4.98831508528034","4.82651550008484","2.43342754142794","0.42142805654701","-2.90617420489008","-8.85211205480324","-0.936888092551781","-5.3773798968634","-0.634606754845589","0.199458741573505","5.75660476907437","2.34325750616884","1.92496301344814","3.20028241689405","5.59656940203336","3.90001402149112","4.11203215919005","2.90482523152174","5.0651334012698","10.0868431744312","8.08502995087518","3.13138895677913","8.03024129822722","5.27701017903109","8.19693545595215","6.15704903302932","4.82477802065368","5.44173382729588","6.6455636580858","1.56402638198293","1.74234210735226","2.47029315986503","1.337005138971","0.298191348165478","5.96845957320761","10.0736146667145","9.39016760437847","0.874792538162444","-0.938053965932255","2.24727387775258","2.79565366569851","1.57649077776011","2.97725300916461","-1.40014000089167","-4.13346000146717","-0.877300004706488","-1.98114000180859","-5.70028000151868","-5.70028000060332",
